1663888221.780336 tcp   SYN-SENT 0      1               192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,972ms,0) uid:20001 ino:6366946 sk:343a 1663888221.780355 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58923596 lastrcv:58923596 lastack:58923596 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                       
1663888222.209797 mptcp ESTAB    0      0               192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) uid:20001 ino:6366947 sk:343d 1663888222.209809 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594                                                                                                                                                                                                                                                                                                                                             
1663888222.209829 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,724ms,0) uid:20001 ino:6366947 sk:3441 1663888222.209842 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                         
1663888222.209853 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,724ms,0) uid:20001 ino:6366947 sk:3442 1663888222.209865 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                         
1663888222.209877 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,656ms,0) uid:20001 ino:6366946 sk:343e 1663888222.209890 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                         
1663888222.209929 mptcp ESTAB    0      0               192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) uid:20001 ino:6366946 sk:343f 1663888222.209942 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594                                                                                                                                                                                                                                                                                                                                             
1663888222.352433 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,524ms,0) uid:20001 ino:6366946 sk:343b 1663888222.352452 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924164 lastrcv:58924164 lastack:58924164 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
1663888222.352463 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,588ms,0) uid:20001 ino:6366947 sk:3440 1663888222.352473 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924164 lastrcv:58924164 lastack:58924164 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
1663888222.352505 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,524ms,0) uid:20001 ino:6366946 sk:343c 1663888222.352515 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924164 lastrcv:58924164 lastack:58924164 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
1663888222.352526 tcp   ESTAB    0      14280           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,076ms,0) uid:20001 ino:6366947 sk:343d 1663888222.352537 	 ts sack reno wscale:7,7 rto:264 rtt:60.371/22.69 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:33 bytes_sent:14317 bytes_acked:38 segs_out:14 segs_in:4 data_segs_out:11 send 1892299bps lastsnd:56 lastrcv:472 lastack:412 pacing_rate 3784552bps delivery_rate 189696bps delivered:2 busy:116ms unacked:10 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.222        
1663888222.352553 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,588ms,0) uid:20001 ino:6366947 sk:3441 1663888222.352567 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924164 lastrcv:58924164 lastack:58924164 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
1663888222.352582 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,588ms,0) uid:20001 ino:6366947 sk:3442 1663888222.352593 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924164 lastrcv:58924164 lastack:58924164 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
1663888222.352604 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,520ms,0) uid:20001 ino:6366946 sk:343e 1663888222.352615 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924168 lastrcv:58924168 lastack:58924168 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
1663888222.352649 tcp   ESTAB    0      14280           192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,072ms,0) uid:20001 ino:6366946 sk:343f 1663888222.352660 	 ts sack reno wscale:7,7 rto:264 rtt:60.471/22.697 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:33 bytes_sent:14317 bytes_acked:38 segs_out:14 segs_in:4 data_segs_out:11 send 1889170bps lastsnd:60 lastrcv:540 lastack:480 pacing_rate 3778328bps delivery_rate 189104bps delivered:2 busy:120ms unacked:10 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.409       
1663888222.352724 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,516ms,0) uid:20001 ino:6366946 sk:343b 1663888222.352737 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                         
1663888222.352750 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,580ms,0) uid:20001 ino:6366947 sk:3440 1663888222.352764 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                         
1663888222.352804 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,516ms,0) uid:20001 ino:6366946 sk:343c 1663888222.352816 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                         
1663888222.352827 mptcp ESTAB    0      28560           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,128ms,0) uid:20001 ino:6366947 sk:343d 1663888222.352838 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:14                                                                                                                                                                                                                                                                                                               
1663888222.352850 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,580ms,0) uid:20001 ino:6366947 sk:3441 1663888222.352863 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                         
1663888222.352877 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,580ms,0) uid:20001 ino:6366947 sk:3442 1663888222.352890 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                         
1663888222.352903 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,516ms,0) uid:20001 ino:6366946 sk:343e 1663888222.352916 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                         
1663888222.352955 mptcp ESTAB    0      28560           192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,132ms,0) uid:20001 ino:6366946 sk:343f 1663888222.352968 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:14                                                                                                                                                                                                                                                                                                               
1663888222.498192 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,380ms,0) uid:20001 ino:6366946 sk:343b 1663888222.498205 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924308 lastrcv:58924308 lastack:58924308 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                       
1663888222.498216 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,444ms,0) uid:20001 ino:6366947 sk:3440 1663888222.498228 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924308 lastrcv:58924308 lastack:58924308 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                       
1663888222.498268 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,380ms,0) uid:20001 ino:6366946 sk:343c 1663888222.498280 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924308 lastrcv:58924308 lastack:58924308 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                       
1663888222.498293 tcp   ESTAB    0      49980           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,248ms,0) uid:20001 ino:6366947 sk:343d 1663888222.498304 	 ts sack reno wscale:7,7 rto:264 rtt:61.34/0.726 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:27 ssthresh:16 bytes_sent:124273 bytes_retrans:2856 bytes_acked:71438 segs_out:91 segs_in:30 data_segs_out:88 send 5028497bps lastsnd:16 lastrcv:616 lastack:16 pacing_rate 7822040bps delivery_rate 5685856bps delivered:63 busy:260ms unacked:35 retrans:2/2 lost:2 sacked:11 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.222
1663888222.498315 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,440ms,0) uid:20001 ino:6366947 sk:3441 1663888222.498326 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924312 lastrcv:58924312 lastack:58924312 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                       
1663888222.498337 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,440ms,0) uid:20001 ino:6366947 sk:3442 1663888222.498347 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58924312 lastrcv:58924312 lastack:58924312 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                       
