1663887801.263408 tcp   SYN-SENT 0      1               192.168.10.2:45162 192.168.3.1:5101 users:(("iperf3",pid=28843,fd=4)) timer:(on,980ms,0) uid:20001 ino:6495107 sk:3322 1663887801.263421 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58503076 lastrcv:58503076 lastack:58503076 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                       
1663887801.263543 mptcp SYN-SENT 0      1               192.168.10.2:45162 192.168.3.1:5101 users:(("iperf3",pid=28843,fd=4)) timer:(on,972ms,0) uid:20001 ino:6495107 sk:3322 1663887801.263555 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                     
1663887801.407309 tcp   ESTAB    0      0               192.168.10.2:45162 192.168.3.1:5101 users:(("iperf3",pid=28843,fd=4)) uid:20001 ino:6495107 sk:3323 1663887801.407321 	 ts sack lia wscale:7,7 rto:264 rtt:60.355/22.653 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:33 bytes_sent:37 bytes_acked:38 segs_out:4 segs_in:4 data_segs_out:1 send 1892801bps lastsnd:108 lastrcv:108 lastack:48 pacing_rate 3785552bps delivery_rate 189456bps delivered:2 busy:60ms rcv_space:14280 rcv_ssthresh:64108 minrtt:60.298                                           
1663887801.407332 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:38377 192.168.4.1:5101 users:(("iperf3",pid=28843,fd=4)) timer:(on,952ms,0) uid:20001 ino:6495107 sk:3324 1663887801.407343 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58503224 lastrcv:58503224 lastack:58503224 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
1663887801.407404 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:53591 192.168.3.1:5101 users:(("iperf3",pid=28843,fd=4)) timer:(on,952ms,0) uid:20001 ino:6495107 sk:3325 1663887801.407418 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58503224 lastrcv:58503224 lastack:58503224 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
1663887801.407431 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:43369 192.168.4.1:5101 users:(("iperf3",pid=28843,fd=4)) timer:(on,952ms,0) uid:20001 ino:6495107 sk:3326 1663887801.407445 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58503224 lastrcv:58503224 lastack:58503224 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
1663887801.407484 tcp   ESTAB    0      37              192.168.10.2:45164 192.168.3.1:5101 users:(("iperf3",pid=28843,fd=6)) timer:(on,224ms,0) uid:20001 ino:6495111 sk:3327 1663887801.407496 	 ts sack lia wscale:7,7 rto:268 rtt:60.299/30.149 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:33 bytes_sent:37 bytes_acked:1 segs_out:4 segs_in:1 data_segs_out:1 send 1894559bps lastsnd:44 lastrcv:44 lastack:44 pacing_rate 3842184bps delivered:1 busy:44ms unacked:1 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.299                                         
1663887801.407533 mptcp ESTAB    0      0               192.168.10.2:45162 192.168.3.1:5101 users:(("iperf3",pid=28843,fd=4)) uid:20001 ino:6495107 sk:3323 1663887801.407544 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594                                                                                                                                                                                                                                                                                                                                            
1663887801.407556 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:38377 192.168.4.1:5101 users:(("iperf3",pid=28843,fd=4)) timer:(on,948ms,0) uid:20001 ino:6495107 sk:3324 1663887801.407570 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                        
1663887801.407634 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:53591 192.168.3.1:5101 users:(("iperf3",pid=28843,fd=4)) timer:(on,948ms,0) uid:20001 ino:6495107 sk:3325 1663887801.407648 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                        
1663887801.407662 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:43369 192.168.4.1:5101 users:(("iperf3",pid=28843,fd=4)) timer:(on,948ms,0) uid:20001 ino:6495107 sk:3326 1663887801.407678 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                        
1663887801.407719 mptcp ESTAB    0      37              192.168.10.2:45164 192.168.3.1:5101 users:(("iperf3",pid=28843,fd=6)) timer:(on,220ms,0) uid:20001 ino:6495111 sk:3327 1663887801.407730 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:1                                                                                                                                                                                                                                                                                                               
1663887801.550618 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:51333 192.168.4.1:5101 users:(("iperf3",pid=28843,fd=6)) timer:(on,876ms,0) uid:20001 ino:6495111 sk:3328 1663887801.550685 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58503364 lastrcv:58503364 lastack:58503364 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                          
