1663209708.122248 tcp   SYN-SENT 0      1               192.168.10.2:34276 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,984ms,0) uid:20001 ino:1031676 sk:1fb3 1663209708.122266 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:14300132 lastrcv:14300132 lastack:14300132 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                           
1663209709.467712 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:60309 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.700ms,1) uid:20001 ino:1031676 sk:1fb8 1663209709.467726 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                    
1663209709.467762 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:59691 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.732ms,1) uid:20001 ino:1031677 sk:1fb9 1663209709.467773 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                    
1663209709.467783 mptcp ESTAB    0      321300          192.168.10.2:34276 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,108ms,0) uid:20001 ino:1031676 sk:1fba 1663209709.467793 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:de                                                                                                                                                                                                                                                                                                                                                                                                  
1663209709.467829 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:60625 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.700ms,1) uid:20001 ino:1031676 sk:1fbb 1663209709.467839 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                    
1663209709.467849 mptcp ESTAB    0      264180          192.168.10.2:34278 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,092ms,0) uid:20001 ino:1031677 sk:1fbc 1663209709.467859 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:b9                                                                                                                                                                                                                                                                                                                                                                                                  
1663209709.467869 mptcp ESTAB    0      192780 192.168.20.2%enp6s0f1:46005 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,084ms,0) uid:20001 ino:1031677 sk:1fbd 1663209709.467879 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:84                                                                                                                                                                                                                                                                                                                                                                                                  
1663209709.467913 mptcp ESTAB    0      269892 192.168.20.2%enp6s0f1:39699 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,088ms,0) uid:20001 ino:1031676 sk:1fbe 1663209709.467923 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:b9                                                                                                                                                                                                                                                                                                                                                                                                  
1663209709.616520 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:56015 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.588ms,1) uid:20001 ino:1031677 sk:1fb7 1663209709.616580 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301628 lastrcv:14301628 lastack:14301628 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                         
1663209709.616599 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:60309 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.556ms,1) uid:20001 ino:1031676 sk:1fb8 1663209709.616611 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301628 lastrcv:14301628 lastack:14301628 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                         
1663209709.616644 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:59691 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.588ms,1) uid:20001 ino:1031677 sk:1fb9 1663209709.616660 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301628 lastrcv:14301628 lastack:14301628 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                         
1663209709.616672 tcp   ESTAB    0      321300          192.168.10.2:34276 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,108ms,0) uid:20001 ino:1031676 sk:1fba 1663209709.616683 	 ts sack lia wscale:7,7 rto:252 rtt:49.049/0.059 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:225 ssthresh:224 bytes_sent:9850645 bytes_retrans:655452 bytes_acked:8878178 segs_out:6911 segs_in:1739 data_segs_out:6908 send 52404738bps lastrcv:1484 pacing_rate 62885200bps delivery_rate 51706992bps delivered:6230 busy:1420ms sndbuf_limited:868ms(61.1%) unacked:222 retrans:0/459 dsack_dups:2 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.198        
1663209709.616716 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:60625 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.556ms,1) uid:20001 ino:1031676 sk:1fbb 1663209709.616727 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301628 lastrcv:14301628 lastack:14301628 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                         
1663209709.616741 tcp   ESTAB    0      264180          192.168.10.2:34278 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,092ms,0) uid:20001 ino:1031677 sk:1fbc 1663209709.616753 	 ts sack lia wscale:7,7 rto:252 rtt:49.17/0.037 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:185 ssthresh:184 bytes_sent:6399057 bytes_retrans:269892 bytes_acked:5867842 segs_out:4494 segs_in:1609 data_segs_out:4491 send 42982306bps lastsnd:16 lastrcv:1452 lastack:16 pacing_rate 51578760bps delivery_rate 42516768bps delivered:4120 busy:1420ms sndbuf_limited:992ms(69.9%) unacked:183 retrans:0/189 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.118
1663209709.616767 tcp   ESTAB    0      192780 192.168.20.2%enp6s0f1:46005 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,088ms,0) uid:20001 ino:1031677 sk:1fbd 1663209709.616781 	 ts sack lia wscale:7,7 rto:240 rtt:38.773/0.241 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:135 ssthresh:134 bytes_sent:6761428 bytes_retrans:378420 bytes_acked:6194513 segs_out:4752 segs_in:1503 data_segs_out:4750 send 39776133bps lastrcv:1388 pacing_rate 47731048bps delivery_rate 38945784bps delivered:4354 busy:1360ms sndbuf_limited:944ms(69.4%) unacked:132 retrans:0/265 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.123                     
1663209709.616823 tcp   ESTAB    0      269892 192.168.20.2%enp6s0f1:39699 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,088ms,0) uid:20001 ino:1031676 sk:1fbe 1663209709.616834 	 ts sack lia wscale:7,7 rto:240 rtt:38.899/0.31 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:189 ssthresh:188 bytes_sent:9453096 bytes_retrans:624036 bytes_acked:8562025 segs_out:6626 segs_in:1532 data_segs_out:6624 send 55506208bps lastrcv:1424 pacing_rate 66606376bps delivery_rate 55199752bps delivered:6003 busy:1392ms sndbuf_limited:724ms(52.0%) unacked:187 retrans:0/437 dsack_dups:2 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.252         
1663209709.616870 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:56015 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.584ms,1) uid:20001 ino:1031677 sk:1fb7 1663209709.616883 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                            
1663209709.616900 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:60309 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.552ms,1) uid:20001 ino:1031676 sk:1fb8 1663209709.616914 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                            
1663209709.616955 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:59691 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.584ms,1) uid:20001 ino:1031677 sk:1fb9 1663209709.616969 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                            
1663209709.616983 mptcp ESTAB    0      321300          192.168.10.2:34276 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,108ms,0) uid:20001 ino:1031676 sk:1fba 1663209709.616994 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:de                                                                                                                                                                                                                                                                                                                                                                                                          
1663209709.617046 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:60625 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.552ms,1) uid:20001 ino:1031676 sk:1fbb 1663209709.617059 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                            
1663209709.617073 mptcp ESTAB    0      264180          192.168.10.2:34278 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,088ms,0) uid:20001 ino:1031677 sk:1fbc 1663209709.617086 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:b7                                                                                                                                                                                                                                                                                                                                                                                                          
1663209709.617100 mptcp ESTAB    0      192780 192.168.20.2%enp6s0f1:46005 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,084ms,0) uid:20001 ino:1031677 sk:1fbd 1663209709.617114 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:84                                                                                                                                                                                                                                                                                                                                                                                                          
1663209709.617156 mptcp ESTAB    0      269892 192.168.20.2%enp6s0f1:39699 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,084ms,0) uid:20001 ino:1031676 sk:1fbe 1663209709.617170 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:b9                                                                                                                                                                                                                                                                                                                                                                                                          
1663209709.766424 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:56015 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.440ms,1) uid:20001 ino:1031677 sk:1fb7 1663209709.766498 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301776 lastrcv:14301776 lastack:14301776 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                           
1663209709.766518 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:60309 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.408ms,1) uid:20001 ino:1031676 sk:1fb8 1663209709.766530 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301776 lastrcv:14301776 lastack:14301776 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                           
1663209709.766563 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:59691 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.440ms,1) uid:20001 ino:1031677 sk:1fb9 1663209709.766573 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301776 lastrcv:14301776 lastack:14301776 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                           
1663209709.766592 tcp   ESTAB    0      321300          192.168.10.2:34276 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,108ms,0) uid:20001 ino:1031676 sk:1fba 1663209709.766603 	 ts sack lia wscale:7,7 rto:252 rtt:49.068/0.129 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:225 ssthresh:224 bytes_sent:10833109 bytes_retrans:655452 bytes_acked:9859214 segs_out:7599 segs_in:1998 data_segs_out:7596 send 52384446bps lastrcv:1632 pacing_rate 62860848bps delivery_rate 51693352bps delivered:6917 busy:1568ms sndbuf_limited:1000ms(63.8%) unacked:223 retrans:0/459 dsack_dups:2 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.198        
1663209709.766633 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:60625 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.404ms,1) uid:20001 ino:1031676 sk:1fbb 1663209709.766643 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301780 lastrcv:14301780 lastack:14301780 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                           
1663209709.766653 tcp   ESTAB    0      265608          192.168.10.2:34278 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,088ms,0) uid:20001 ino:1031677 sk:1fbc 1663209709.766663 	 ts sack lia wscale:7,7 rto:252 rtt:49.034/0.076 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:186 ssthresh:184 bytes_sent:7184457 bytes_retrans:269892 bytes_acked:6651814 segs_out:5044 segs_in:1846 data_segs_out:5041 send 43334503bps lastsnd:20 lastrcv:1604 lastack:20 pacing_rate 52001136bps delivery_rate 42154128bps delivered:4669 busy:1572ms sndbuf_limited:1144ms(72.8%) unacked:184 retrans:0/189 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.118
1663209709.766673 tcp   ESTAB    0      194208 192.168.20.2%enp6s0f1:46005 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,084ms,0) uid:20001 ino:1031677 sk:1fbd 1663209709.766686 	 ts sack lia wscale:7,7 rto:240 rtt:39.232/0.175 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:136 ssthresh:134 bytes_sent:7528264 bytes_retrans:378420 bytes_acked:6955637 segs_out:5289 segs_in:1720 data_segs_out:5287 send 39601958bps lastsnd:4 lastrcv:1540 lastack:4 pacing_rate 47522344bps delivery_rate 39396096bps delivered:4887 busy:1512ms sndbuf_limited:1096ms(72.5%) unacked:136 retrans:0/265 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.123               
1663209709.766722 tcp   ESTAB    0      271320 192.168.20.2%enp6s0f1:39699 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,088ms,0) uid:20001 ino:1031676 sk:1fbe 1663209709.766733 	 ts sack lia wscale:7,7 rto:240 rtt:39.021/0.143 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:190 ssthresh:188 bytes_sent:10459836 bytes_retrans:624036 bytes_acked:9568765 segs_out:7331 segs_in:1771 data_segs_out:7329 send 55625432bps lastrcv:1572 pacing_rate 66749448bps delivery_rate 54948368bps delivered:6708 busy:1540ms sndbuf_limited:872ms(56.6%) unacked:187 retrans:0/437 dsack_dups:2 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.252         
1663209709.766763 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:56015 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.432ms,1) uid:20001 ino:1031677 sk:1fb7 1663209709.766773 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                              
1663209709.766789 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:60309 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.400ms,1) uid:20001 ino:1031676 sk:1fb8 1663209709.766803 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                              
1663209709.766841 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:59691 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.432ms,1) uid:20001 ino:1031677 sk:1fb9 1663209709.766851 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                              
1663209709.766862 mptcp ESTAB    0      321300          192.168.10.2:34276 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,108ms,0) uid:20001 ino:1031676 sk:1fba 1663209709.766872 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:df                                                                                                                                                                                                                                                                                                                                                                                                            
1663209709.766902 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:60625 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.400ms,1) uid:20001 ino:1031676 sk:1fbb 1663209709.766917 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                              
1663209709.766928 mptcp ESTAB    0      265608          192.168.10.2:34278 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,108ms,0) uid:20001 ino:1031677 sk:1fbc 1663209709.766938 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:b8                                                                                                                                                                                                                                                                                                                                                                                                            
1663209709.766951 mptcp ESTAB    0      194208 192.168.20.2%enp6s0f1:46005 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,084ms,0) uid:20001 ino:1031677 sk:1fbd 1663209709.766962 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:88                                                                                                                                                                                                                                                                                                                                                                                                            
1663209709.766997 mptcp ESTAB    0      271320 192.168.20.2%enp6s0f1:39699 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,088ms,0) uid:20001 ino:1031676 sk:1fbe 1663209709.767007 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:bb                                                                                                                                                                                                                                                                                                                                                                                                            
1663209709.917701 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:56015 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.288ms,1) uid:20001 ino:1031677 sk:1fb7 1663209709.917773 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301928 lastrcv:14301928 lastack:14301928 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                          
1663209709.917793 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:60309 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.256ms,1) uid:20001 ino:1031676 sk:1fb8 1663209709.917806 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301928 lastrcv:14301928 lastack:14301928 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                          
1663209709.917840 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:59691 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.288ms,1) uid:20001 ino:1031677 sk:1fb9 1663209709.917852 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301928 lastrcv:14301928 lastack:14301928 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                          
1663209709.917863 tcp   ESTAB    0      321300          192.168.10.2:34276 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,108ms,0) uid:20001 ino:1031676 sk:1fba 1663209709.917875 	 ts sack lia wscale:7,7 rto:252 rtt:49.231/0.155 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:225 ssthresh:224 bytes_sent:11834137 bytes_retrans:655452 bytes_acked:10861670 segs_out:8300 segs_in:2270 data_segs_out:8297 send 52211005bps lastrcv:1784 pacing_rate 62653200bps delivery_rate 51602904bps delivered:7619 busy:1720ms sndbuf_limited:1144ms(66.5%) unacked:222 retrans:0/459 dsack_dups:2 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.198                      
1663209709.917915 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:60625 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.256ms,1) uid:20001 ino:1031676 sk:1fbb 1663209709.917927 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14301928 lastrcv:14301928 lastack:14301928 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                          
1663209709.917938 tcp   ESTAB    0      265608          192.168.10.2:34278 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,084ms,0) uid:20001 ino:1031677 sk:1fbc 1663209709.917950 	 ts sack lia wscale:7,7 rto:252 rtt:49.055/0.071 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:186 ssthresh:184 bytes_sent:7972713 bytes_retrans:269892 bytes_acked:7440070 segs_out:5596 segs_in:2083 data_segs_out:5593 send 43315951bps lastsnd:24 lastrcv:1756 lastack:24 pacing_rate 51978608bps delivery_rate 42518224bps delivered:5221 busy:1724ms sndbuf_limited:1296ms(75.2%) unacked:184 retrans:0/189 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.118               
1663209709.917965 tcp   ESTAB    0      194208 192.168.20.2%enp6s0f1:46005 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,088ms,0) uid:20001 ino:1031677 sk:1fbd 1663209709.917977 	 ts sack lia wscale:7,7 rto:240 rtt:38.826/0.111 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:136 ssthresh:134 bytes_sent:8245120 bytes_retrans:378420 bytes_acked:7676777 segs_out:5791 segs_in:1926 data_segs_out:5789 send 40016072bps lastrcv:1692 pacing_rate 48018512bps delivery_rate 38963952bps delivered:5392 busy:1664ms sndbuf_limited:1248ms(75.0%) unacked:133 retrans:0/265 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.123                                     
1663209709.918022 tcp   ESTAB    0      271320 192.168.20.2%enp6s0f1:39699 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,076ms,0) uid:20001 ino:1031676 sk:1fbe 1663209709.918036 	 ts sack lia wscale:7,7 rto:240 rtt:39.166/0.125 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:190 ssthresh:188 bytes_sent:11513700 bytes_retrans:624036 bytes_acked:10621201 segs_out:8069 segs_in:2027 data_segs_out:8067 send 55419497bps lastsnd:12 lastrcv:1724 lastack:12 pacing_rate 66501904bps delivery_rate 54326672bps delivered:7445 busy:1692ms sndbuf_limited:1004ms(59.3%) unacked:188 retrans:0/437 dsack_dups:2 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.252
1663209709.918073 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:56015 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.280ms,1) uid:20001 ino:1031677 sk:1fb7 1663209709.918090 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                             
1663209709.918105 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:60309 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.248ms,1) uid:20001 ino:1031676 sk:1fb8 1663209709.918120 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                             
1663209709.918162 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:59691 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,1.280ms,1) uid:20001 ino:1031677 sk:1fb9 1663209709.918176 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                             
1663209709.918190 mptcp ESTAB    0      321300          192.168.10.2:34276 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,104ms,0) uid:20001 ino:1031676 sk:1fba 1663209709.918203 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:df                                                                                                                                                                                                                                                                                                                                                                                                                           
1663209709.918242 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:60625 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,1.248ms,1) uid:20001 ino:1031676 sk:1fbb 1663209709.918253 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                             
1663209709.918266 mptcp ESTAB    0      265608          192.168.10.2:34278 192.168.3.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,108ms,0) uid:20001 ino:1031677 sk:1fbc 1663209709.918279 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:b7                                                                                                                                                                                                                                                                                                                                                                                                                           
1663209709.918290 mptcp ESTAB    0      194208 192.168.20.2%enp6s0f1:46005 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=6)) timer:(on,088ms,0) uid:20001 ino:1031677 sk:1fbd 1663209709.918304 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:88                                                                                                                                                                                                                                                                                                                                                                                                                           
1663209709.918346 mptcp ESTAB    0      271320 192.168.20.2%enp6s0f1:39699 192.168.4.1:5101 users:(("iperf3",pid=14652,fd=4)) timer:(on,088ms,0) uid:20001 ino:1031676 sk:1fbe 1663209709.918360 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:ba                                                                                                                                                                                                                                                                                                                                                                                                                           
