1663209036.165873 tcp   SYN-SENT 0      1               192.168.10.2:33952 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,984ms,0) uid:20001 ino:920110 sk:1df0 1663209036.165883 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:13628176 lastrcv:13628176 lastack:13628176 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                          
1663209037.513770 mptcp ESTAB    0      369852          192.168.10.2:33952 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,108ms,0) uid:20001 ino:920110 sk:1df9 1663209037.513785 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:100                                                                                                                                                                                                                                                                                                                                                                                                       
1663209037.513795 mptcp ESTAB    0      159936 192.168.20.2%enp6s0f1:44985 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,084ms,0) uid:20001 ino:920111 sk:1dfa 1663209037.513805 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:6e                                                                                                                                                                                                                                                                                                                                                                                                        
1663209037.664747 tcp   ESTAB    0      222768          192.168.10.2:33954 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,104ms,0) uid:20001 ino:920111 sk:1df3 1663209037.664811 	 ts sack lia wscale:7,7 rto:252 rtt:50/0.115 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:156 ssthresh:155 bytes_sent:6158985 bytes_retrans:448392 bytes_acked:5487826 segs_out:4319 segs_in:1159 data_segs_out:4316 send 35642880bps lastsnd:8 lastrcv:1448 lastack:8 pacing_rate 42771024bps delivery_rate 35616520bps delivered:3847 busy:1416ms sndbuf_limited:552ms(39.0%) unacked:156 retrans:0/314 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.137                
1663209037.664830 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:57917 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.576ms,1) uid:20001 ino:920110 sk:1df4 1663209037.664842 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629672 lastrcv:13629672 lastack:13629672 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                       
1663209037.664853 tcp   ESTAB    0      278460 192.168.20.2%enp6s0f1:36581 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,080ms,0) uid:20001 ino:920110 sk:1df5 1663209037.664864 	 ts sack lia wscale:7,7 rto:240 rtt:36.77/0.099 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:195 ssthresh:194 bytes_sent:8661984 bytes_retrans:582624 bytes_acked:7805185 segs_out:6072 segs_in:1594 data_segs_out:6070 send 60584172bps lastsnd:4 lastrcv:1424 lastack:4 pacing_rate 72700016bps delivery_rate 58663368bps delivered:5471 busy:1388ms sndbuf_limited:672ms(48.4%) unacked:192 retrans:0/408 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.206
1663209037.664904 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:46357 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.572ms,1) uid:20001 ino:920110 sk:1df6 1663209037.664915 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629676 lastrcv:13629676 lastack:13629676 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                       
1663209037.664949 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:42819 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.604ms,1) uid:20001 ino:920111 sk:1df7 1663209037.664963 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629676 lastrcv:13629676 lastack:13629676 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                       
1663209037.664977 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:50673 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.604ms,1) uid:20001 ino:920111 sk:1df8 1663209037.664988 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629676 lastrcv:13629676 lastack:13629676 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                       
1663209037.664999 tcp   ESTAB    0      369852          192.168.10.2:33952 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,108ms,0) uid:20001 ino:920110 sk:1df9 1663209037.665010 	 ts sack lia wscale:7,7 rto:252 rtt:49.889/0.092 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:259 ssthresh:258 bytes_sent:10438981 bytes_retrans:755412 bytes_acked:9319430 segs_out:7317 segs_in:1609 data_segs_out:7314 send 59307984bps lastrcv:1484 pacing_rate 71169576bps delivery_rate 58974128bps delivered:6531 busy:1420ms sndbuf_limited:716ms(50.4%) unacked:255 retrans:0/529 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.165                  
1663209037.665024 tcp   ESTAB    0      159936 192.168.20.2%enp6s0f1:44985 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,084ms,0) uid:20001 ino:920111 sk:1dfa 1663209037.665035 	 ts sack lia wscale:7,7 rto:240 rtt:36.58/0.052 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:112 ssthresh:112 bytes_sent:7779760 bytes_retrans:645456 bytes_acked:6974369 segs_out:5453 segs_in:1272 data_segs_out:5451 send 34977802bps lastrcv:1388 pacing_rate 41972640bps delivery_rate 34681984bps delivered:4888 busy:1360ms sndbuf_limited:864ms(63.5%) unacked:112 retrans:0/452 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.167                                 
1663209037.665094 mptcp ESTAB    0      219912          192.168.10.2:33954 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,096ms,0) uid:20001 ino:920111 sk:1df3 1663209037.665107 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:9a                                                                                                                                                                                                                                                                                                                                                                                                        
1663209037.665127 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:57917 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.568ms,1) uid:20001 ino:920110 sk:1df4 1663209037.665141 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                          
1663209037.665157 mptcp ESTAB    0      278460 192.168.20.2%enp6s0f1:36581 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,076ms,0) uid:20001 ino:920110 sk:1df5 1663209037.665168 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:c0                                                                                                                                                                                                                                                                                                                                                                                                        
1663209037.665215 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:46357 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.564ms,1) uid:20001 ino:920110 sk:1df6 1663209037.665226 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                          
1663209037.665264 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:42819 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.596ms,1) uid:20001 ino:920111 sk:1df7 1663209037.665275 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                          
1663209037.665286 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:50673 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.596ms,1) uid:20001 ino:920111 sk:1df8 1663209037.665300 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                          
1663209037.665315 mptcp ESTAB    0      369852          192.168.10.2:33952 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,104ms,0) uid:20001 ino:920110 sk:1df9 1663209037.665330 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:100                                                                                                                                                                                                                                                                                                                                                                                                       
1663209037.665345 mptcp ESTAB    0      159936 192.168.20.2%enp6s0f1:44985 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,084ms,0) uid:20001 ino:920111 sk:1dfa 1663209037.665357 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:70                                                                                                                                                                                                                                                                                                                                                                                                        
1663209037.814607 tcp   ESTAB    0      224196          192.168.10.2:33954 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,096ms,0) uid:20001 ino:920111 sk:1df3 1663209037.814682 	 ts sack lia wscale:7,7 rto:252 rtt:49.819/0.094 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:157 ssthresh:155 bytes_sent:6827289 bytes_retrans:448392 bytes_acked:6154702 segs_out:4787 segs_in:1347 data_segs_out:4784 send 36001686bps lastsnd:12 lastrcv:1600 lastack:12 pacing_rate 43201584bps delivery_rate 35602376bps delivered:4314 busy:1568ms sndbuf_limited:552ms(35.2%) unacked:157 retrans:0/314 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.137           
1663209037.814700 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:57917 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.424ms,1) uid:20001 ino:920110 sk:1df4 1663209037.814712 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629824 lastrcv:13629824 lastack:13629824 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663209037.814722 tcp   ESTAB    0      278460 192.168.20.2%enp6s0f1:36581 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,080ms,0) uid:20001 ino:920110 sk:1df5 1663209037.814732 	 ts sack lia wscale:7,7 rto:240 rtt:37.054/0.158 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:195 ssthresh:194 bytes_sent:9760116 bytes_retrans:582624 bytes_acked:8903317 segs_out:6841 segs_in:1885 data_segs_out:6839 send 60119825bps lastsnd:4 lastrcv:1572 lastack:4 pacing_rate 72143296bps delivery_rate 59385616bps delivered:6240 busy:1536ms sndbuf_limited:820ms(53.4%) unacked:192 retrans:0/408 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.206
1663209037.814776 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:46357 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.420ms,1) uid:20001 ino:920110 sk:1df6 1663209037.814786 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629828 lastrcv:13629828 lastack:13629828 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663209037.814817 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:42819 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.452ms,1) uid:20001 ino:920111 sk:1df7 1663209037.814828 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629828 lastrcv:13629828 lastack:13629828 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663209037.814838 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:50673 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.452ms,1) uid:20001 ino:920111 sk:1df8 1663209037.814848 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629828 lastrcv:13629828 lastack:13629828 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                        
1663209037.814858 tcp   ESTAB    0      369852          192.168.10.2:33952 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,108ms,0) uid:20001 ino:920110 sk:1df9 1663209037.814869 	 ts sack lia wscale:7,7 rto:252 rtt:49.863/0.091 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:259 ssthresh:258 bytes_sent:11557105 bytes_retrans:755412 bytes_acked:10437554 segs_out:8100 segs_in:1878 data_segs_out:8097 send 59338909bps lastrcv:1636 pacing_rate 71206328bps delivery_rate 58532056bps delivered:7314 busy:1572ms sndbuf_limited:788ms(50.1%) unacked:255 retrans:0/529 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.165                  
1663209037.814879 tcp   ESTAB    0      161364 192.168.20.2%enp6s0f1:44985 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,084ms,0) uid:20001 ino:920111 sk:1dfa 1663209037.814894 	 ts sack lia wscale:7,7 rto:240 rtt:36.844/0.102 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:113 ssthresh:112 bytes_sent:8466628 bytes_retrans:645456 bytes_acked:7662665 segs_out:5934 segs_in:1465 data_segs_out:5932 send 35037238bps lastrcv:1540 pacing_rate 42044112bps delivery_rate 33917408bps delivered:5370 busy:1512ms sndbuf_limited:1016ms(67.2%) unacked:111 retrans:0/452 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.167                   
1663209037.814954 mptcp ESTAB    0      224196          192.168.10.2:33954 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,112ms,0) uid:20001 ino:920111 sk:1df3 1663209037.814965 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:9b                                                                                                                                                                                                                                                                                                                                                                                                         
1663209037.814978 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:57917 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.416ms,1) uid:20001 ino:920110 sk:1df4 1663209037.814992 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663209037.815005 mptcp ESTAB    0      278460 192.168.20.2%enp6s0f1:36581 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,084ms,0) uid:20001 ino:920110 sk:1df5 1663209037.815016 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:c0                                                                                                                                                                                                                                                                                                                                                                                                         
1663209037.815051 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:46357 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.416ms,1) uid:20001 ino:920110 sk:1df6 1663209037.815061 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663209037.815091 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:42819 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.448ms,1) uid:20001 ino:920111 sk:1df7 1663209037.815102 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663209037.815117 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:50673 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.448ms,1) uid:20001 ino:920111 sk:1df8 1663209037.815130 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                           
1663209037.815141 mptcp ESTAB    0      369852          192.168.10.2:33952 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,108ms,0) uid:20001 ino:920110 sk:1df9 1663209037.815151 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:100                                                                                                                                                                                                                                                                                                                                                                                                        
1663209037.815165 mptcp ESTAB    0      161364 192.168.20.2%enp6s0f1:44985 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,084ms,0) uid:20001 ino:920111 sk:1dfa 1663209037.815176 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:71                                                                                                                                                                                                                                                                                                                                                                                                         
1663209037.966334 tcp   ESTAB    0      224196          192.168.10.2:33954 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,100ms,0) uid:20001 ino:920111 sk:1df3 1663209037.966417 	 ts sack lia wscale:7,7 rto:252 rtt:50.12/0.135 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:157 ssthresh:155 bytes_sent:7499877 bytes_retrans:448392 bytes_acked:6827290 segs_out:5258 segs_in:1536 data_segs_out:5255 send 35785475bps lastsnd:12 lastrcv:1752 lastack:12 pacing_rate 42942032bps delivery_rate 35779048bps delivered:4785 busy:1720ms sndbuf_limited:552ms(32.1%) unacked:157 retrans:0/314 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.137              
1663209037.966439 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:57917 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.272ms,1) uid:20001 ino:920110 sk:1df4 1663209037.966452 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629976 lastrcv:13629976 lastack:13629976 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                          
1663209037.966463 tcp   ESTAB    0      278460 192.168.20.2%enp6s0f1:36581 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,076ms,0) uid:20001 ino:920110 sk:1df5 1663209037.966474 	 ts sack lia wscale:7,7 rto:240 rtt:37.002/0.128 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:195 ssthresh:194 bytes_sent:10859676 bytes_retrans:582624 bytes_acked:10001449 segs_out:7611 segs_in:2177 data_segs_out:7609 send 60204313bps lastsnd:8 lastrcv:1724 lastack:8 pacing_rate 72243464bps delivery_rate 59126288bps delivered:7009 busy:1688ms sndbuf_limited:868ms(51.4%) unacked:193 retrans:0/408 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.206
1663209037.966513 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:46357 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.272ms,1) uid:20001 ino:920110 sk:1df6 1663209037.966525 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629976 lastrcv:13629976 lastack:13629976 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                          
1663209037.966558 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:42819 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.304ms,1) uid:20001 ino:920111 sk:1df7 1663209037.966568 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629976 lastrcv:13629976 lastack:13629976 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                          
1663209037.966579 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:50673 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.304ms,1) uid:20001 ino:920111 sk:1df8 1663209037.966589 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13629976 lastrcv:13629976 lastack:13629976 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                          
1663209037.966605 tcp   ESTAB    0      369852          192.168.10.2:33952 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,112ms,0) uid:20001 ino:920110 sk:1df9 1663209037.966618 	 ts sack lia wscale:7,7 rto:252 rtt:50.011/0.07 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:259 ssthresh:258 bytes_sent:12653809 bytes_retrans:755412 bytes_acked:11532830 segs_out:8868 segs_in:2151 data_segs_out:8865 send 59163304bps lastrcv:1784 pacing_rate 70995432bps delivery_rate 58226760bps delivered:8081 busy:1720ms sndbuf_limited:884ms(51.4%) unacked:256 retrans:0/529 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.165                     
1663209037.966629 tcp   ESTAB    0      161364 192.168.20.2%enp6s0f1:44985 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,080ms,0) uid:20001 ino:920111 sk:1dfa 1663209037.966639 	 ts sack lia wscale:7,7 rto:240 rtt:36.785/0.109 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:113 ssthresh:112 bytes_sent:9136360 bytes_retrans:645456 bytes_acked:8332397 segs_out:6403 segs_in:1652 data_segs_out:6401 send 35093435bps lastsnd:4 lastrcv:1692 lastack:4 pacing_rate 42111832bps delivery_rate 34513592bps delivered:5839 busy:1664ms sndbuf_limited:1168ms(70.2%) unacked:111 retrans:0/452 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.167 
1663209037.966705 mptcp ESTAB    0      224196          192.168.10.2:33954 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,112ms,0) uid:20001 ino:920111 sk:1df3 1663209037.966719 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:9b                                                                                                                                                                                                                                                                                                                                                                                                           
1663209037.966735 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:57917 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.264ms,1) uid:20001 ino:920110 sk:1df4 1663209037.966750 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                             
1663209037.966765 mptcp ESTAB    0      278460 192.168.20.2%enp6s0f1:36581 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,084ms,0) uid:20001 ino:920110 sk:1df5 1663209037.966779 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:c0                                                                                                                                                                                                                                                                                                                                                                                                           
1663209037.966824 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:46357 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.264ms,1) uid:20001 ino:920110 sk:1df6 1663209037.966838 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                             
1663209037.966875 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:42819 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.296ms,1) uid:20001 ino:920111 sk:1df7 1663209037.966889 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                             
1663209037.966900 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:50673 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,1.296ms,1) uid:20001 ino:920111 sk:1df8 1663209037.966913 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                             
1663209037.966928 mptcp ESTAB    0      369852          192.168.10.2:33952 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,108ms,0) uid:20001 ino:920110 sk:1df9 1663209037.966942 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:101                                                                                                                                                                                                                                                                                                                                                                                                          
1663209037.966957 mptcp ESTAB    0      161364 192.168.20.2%enp6s0f1:44985 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,080ms,0) uid:20001 ino:920111 sk:1dfa 1663209037.966972 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:71                                                                                                                                                                                                                                                                                                                                                                                                           
1663209038.117232 tcp   ESTAB    0      224196          192.168.10.2:33954 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=6)) timer:(on,100ms,0) uid:20001 ino:920111 sk:1df3 1663209038.117309 	 ts sack lia wscale:7,7 rto:252 rtt:50.448/0.132 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:157 ssthresh:155 bytes_sent:8172465 bytes_retrans:448392 bytes_acked:7499878 segs_out:5729 segs_in:1725 data_segs_out:5726 send 35552807bps lastsnd:12 lastrcv:1904 lastack:12 pacing_rate 42662832bps delivery_rate 35583840bps delivered:5256 busy:1872ms sndbuf_limited:552ms(29.5%) unacked:157 retrans:0/314 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.137                
1663209038.117328 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:57917 192.168.3.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.120ms,1) uid:20001 ino:920110 sk:1df4 1663209038.117340 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13630128 lastrcv:13630128 lastack:13630128 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                             
1663209038.117351 tcp   ESTAB    0      279888 192.168.20.2%enp6s0f1:36581 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,072ms,0) uid:20001 ino:920110 sk:1df5 1663209038.117361 	 ts sack lia wscale:7,7 rto:240 rtt:37.083/0.097 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:196 ssthresh:194 bytes_sent:11960664 bytes_retrans:582624 bytes_acked:11102437 segs_out:8382 segs_in:2469 data_segs_out:8380 send 60380875bps lastsnd:12 lastrcv:1876 lastack:12 pacing_rate 72456072bps delivery_rate 59504816bps delivered:7780 busy:1840ms sndbuf_limited:1012ms(55.0%) unacked:193 retrans:0/408 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.206
1663209038.117392 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:46357 192.168.4.1:5101 users:(("iperf3",pid=40870,fd=4)) timer:(on,1.120ms,1) uid:20001 ino:920110 sk:1df6 1663209038.117402 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:13630128 lastrcv:13630128 lastack:13630128 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                             
