1663201872.472378 Connecting to host 192.168.3.1, port 5101
1663201872.472569 [  4] local 192.168.10.2 port 58050 connected to 192.168.3.1 port 5101
1663201872.472622 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663201872.472669 [  4]   0.00-0.10   sec   934 KBytes  76.4 Mbits/sec    0   14.1 KBytes       
1663201872.472713 [  4]   0.10-0.20   sec  3.24 MBytes   272 Mbits/sec    0   14.1 KBytes       
1663201872.472757 [  4]   0.20-0.30   sec  1.23 MBytes   102 Mbits/sec    0   14.1 KBytes       
1663201872.472805 [  4]   0.30-0.40   sec  1.65 MBytes   140 Mbits/sec    0   14.1 KBytes       
1663201872.472853 [  4]   0.40-0.50   sec   502 KBytes  41.1 Mbits/sec    0   14.1 KBytes       
1663201872.472899 [  4]   0.50-0.60   sec  2.02 MBytes   170 Mbits/sec    0   14.1 KBytes       
1663201872.472943 [  4]   0.60-0.70   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.472990 [  4]   0.70-0.80   sec  1.35 MBytes   114 Mbits/sec    0   14.1 KBytes       
1663201872.473034 [  4]   0.80-0.90   sec  1.23 MBytes   102 Mbits/sec    0   14.1 KBytes       
1663201872.473077 [  4]   0.90-1.00   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.473122 [  4]   1.00-1.10   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.473168 [  4]   1.10-1.20   sec  1.25 MBytes   105 Mbits/sec    0   14.1 KBytes       
1663201872.473345 [  4]   1.20-1.30   sec  1.25 MBytes   105 Mbits/sec    0   14.1 KBytes       
1663201872.473395 [  4]   1.30-1.40   sec  1.24 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.473440 [  4]   1.40-1.50   sec  1.16 MBytes  98.0 Mbits/sec    0   14.1 KBytes       
1663201872.473485 [  4]   1.50-1.60   sec  1.29 MBytes   109 Mbits/sec    0   14.1 KBytes       
1663201872.473531 [  4]   1.60-1.70   sec  1.16 MBytes  97.1 Mbits/sec    0   14.1 KBytes       
1663201872.473577 [  4]   1.70-1.80   sec  1.25 MBytes   105 Mbits/sec    0   14.1 KBytes       
1663201872.473624 [  4]   1.80-1.90   sec  1.25 MBytes   105 Mbits/sec    0   14.1 KBytes       
1663201872.473671 [  4]   1.90-2.00   sec  1.18 MBytes  98.4 Mbits/sec    0   14.1 KBytes       
1663201872.473720 [  4]   2.00-2.10   sec  1.16 MBytes  98.1 Mbits/sec    0   14.1 KBytes       
1663201872.473766 [  4]   2.10-2.20   sec  1.35 MBytes   114 Mbits/sec    0   14.1 KBytes       
1663201872.473812 [  4]   2.20-2.30   sec  1.10 MBytes  92.0 Mbits/sec    0   14.1 KBytes       
1663201872.473857 [  4]   2.30-2.40   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.473904 [  4]   2.40-2.50   sec  1.16 MBytes  97.7 Mbits/sec    0   14.1 KBytes       
1663201872.473953 [  4]   2.50-2.60   sec  1.16 MBytes  97.4 Mbits/sec    0   14.1 KBytes       
1663201872.473998 [  4]   2.60-2.70   sec  1.16 MBytes  97.9 Mbits/sec    0   14.1 KBytes       
1663201872.474045 [  4]   2.70-2.80   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.474091 [  4]   2.80-2.90   sec  1.16 MBytes  97.8 Mbits/sec    0   14.1 KBytes       
1663201872.474136 [  4]   2.90-3.00   sec  1.10 MBytes  92.5 Mbits/sec    0   14.1 KBytes       
1663201872.474182 [  4]   3.00-3.10   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.474227 [  4]   3.10-3.20   sec  1.10 MBytes  92.6 Mbits/sec    0   14.1 KBytes       
1663201872.474274 [  4]   3.20-3.30   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.474322 [  4]   3.30-3.40   sec  1.16 MBytes  97.7 Mbits/sec    0   14.1 KBytes       
1663201872.474367 [  4]   3.40-3.50   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.474413 [  4]   3.50-3.60   sec  1004 KBytes  82.4 Mbits/sec    0   14.1 KBytes       
1663201872.474459 [  4]   3.60-3.70   sec  1.35 MBytes   114 Mbits/sec    0   14.1 KBytes       
1663201872.474505 [  4]   3.70-3.80   sec  1004 KBytes  81.8 Mbits/sec    0   14.1 KBytes       
1663201872.474549 [  4]   3.80-3.90   sec  1.25 MBytes   105 Mbits/sec    0   14.1 KBytes       
1663201872.474595 [  4]   3.90-4.00   sec  1.14 MBytes  95.7 Mbits/sec    0   14.1 KBytes       
1663201872.474641 [  4]   4.00-4.10   sec  1.25 MBytes   105 Mbits/sec    0   14.1 KBytes       
1663201872.474689 [  4]   4.10-4.20   sec  1.14 MBytes  95.8 Mbits/sec    0   14.1 KBytes       
1663201872.474735 [  4]   4.20-4.30   sec  1.16 MBytes  97.6 Mbits/sec    0   14.1 KBytes       
1663201872.474781 [  4]   4.30-4.40   sec  1.16 MBytes  97.7 Mbits/sec    0   14.1 KBytes       
1663201872.474827 [  4]   4.40-4.50   sec  1.04 MBytes  87.4 Mbits/sec    0   14.1 KBytes       
1663201872.474872 [  4]   4.50-4.60   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201872.474918 [  4]   4.60-4.70   sec  1.16 MBytes  97.7 Mbits/sec    0   14.1 KBytes       
1663201872.474955 [  4]   4.70-4.80   sec  1.16 MBytes  97.7 Mbits/sec    0   14.1 KBytes       
1663201872.474986 [  4]   4.80-4.90   sec  1.04 MBytes  87.4 Mbits/sec    0   14.1 KBytes       
1663201877.675873 [  4]   4.90-5.00   sec  1.16 MBytes  97.6 Mbits/sec    0   14.1 KBytes       
1663201877.675978 [  4]   5.00-5.10   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201877.676029 [  4]   5.10-5.20   sec  1.04 MBytes  87.5 Mbits/sec    0   14.1 KBytes       
1663201877.676079 [  4]   5.20-5.30   sec  1.16 MBytes  97.6 Mbits/sec    0   14.1 KBytes       
1663201877.676128 [  4]   5.30-5.40   sec  1.16 MBytes  97.7 Mbits/sec    0   14.1 KBytes       
1663201877.676175 [  4]   5.40-5.50   sec  1.04 MBytes  87.4 Mbits/sec    0   14.1 KBytes       
1663201877.676222 [  4]   5.50-5.60   sec  1004 KBytes  82.4 Mbits/sec    0   14.1 KBytes       
1663201877.676269 [  4]   5.60-5.70   sec  1.25 MBytes   105 Mbits/sec    0   14.1 KBytes       
1663201877.676316 [  4]   5.70-5.80   sec  1.14 MBytes  95.7 Mbits/sec    0   14.1 KBytes       
1663201877.676363 [  4]   5.80-5.90   sec  1.16 MBytes  97.6 Mbits/sec    0   14.1 KBytes       
1663201877.676410 [  4]   5.90-6.00   sec  1.23 MBytes   103 Mbits/sec    0   14.1 KBytes       
1663201877.676457 [  4]   6.00-6.10   sec  1.10 MBytes  92.6 Mbits/sec    0   14.1 KBytes       
1663201877.676504 [  4]   6.10-6.20   sec  1004 KBytes  82.3 Mbits/sec    0   14.1 KBytes       
1663201877.676551 [  4]   6.20-6.30   sec  1.04 MBytes  87.3 Mbits/sec    0   14.1 KBytes       
1663201877.676597 [  4]   6.30-6.40   sec  1.10 MBytes  92.6 Mbits/sec    0   14.1 KBytes       
1663201877.676644 [  4]   6.40-6.50   sec  1.16 MBytes  97.6 Mbits/sec    0   14.1 KBytes       
1663201877.676690 [  4]   6.50-6.60   sec  1.16 MBytes  97.7 Mbits/sec    0   14.1 KBytes       
1663201877.676737 [  4]   6.60-6.70   sec  1.16 MBytes  97.7 Mbits/sec    0   14.1 KBytes       
1663201877.676783 [  4]   6.70-6.80   sec  1.10 MBytes  92.7 Mbits/sec    0   14.1 KBytes       
1663201877.676830 [  4]   6.80-6.90   sec  1.10 MBytes  92.5 Mbits/sec    0   14.1 KBytes       
1663201877.676877 [  4]   6.90-7.00   sec  1.16 MBytes  97.6 Mbits/sec    0   14.1 KBytes       
1663201877.676924 [  4]   7.00-7.10   sec  1.04 MBytes  87.4 Mbits/sec    0   14.1 KBytes       
1663201877.676970 [  4]   7.10-7.20   sec  1.04 MBytes  87.3 Mbits/sec    0   14.1 KBytes       
1663201877.677017 [  4]   7.20-7.30   sec  1.04 MBytes  87.4 Mbits/sec    0   14.1 KBytes       
1663201877.677064 [  4]   7.30-7.40   sec  1.10 MBytes  92.5 Mbits/sec    0   14.1 KBytes       
1663201877.677110 [  4]   7.40-7.50   sec  1.16 MBytes  97.2 Mbits/sec    0   14.1 KBytes       
